Line Number,Attack.Type,Packet.Size,Initial.Energy.joules.,Transmission.Power.Watts.,Reception.Power.Watts.,Connection.Data.Rate.bits.sec.,Packets.Sent,Time.to.Compromise.seconds.
1447,std,1024,2.625,1.7,0.1,30058,272,9.26635172
1448,rte,1024,2.625,1.7,0.1,30058,16,0.545079513
1449,std,1024,2.625,1.7,0.1,40058,362,9.253782016
1450,rte,1024,2.625,1.7,0.1,40058,21,0.536821609
1451,std,1024,2.625,1.7,0.1,50058,453,9.266690639
1452,rte,1024,2.625,1.7,0.1,50058,26,0.531863039
1453,std,1024,2.625,1.7,0.1,60058,543,9.258250358
1454,rte,1024,2.625,1.7,0.1,60058,31,0.528555729
1455,std,1024,2.625,1.7,0.1,70058,633,9.252219589
1456,rte,1024,2.625,1.7,0.1,70058,36,0.526192583
1457,std,1024,2.625,1.7,0.1,80058,724,9.260486148
1458,rte,1024,2.625,1.7,0.1,80058,41,0.524419796
1459,std,1024,2.625,1.7,0.9,58,1,17.65517241
1460,rte,1024,2.625,1.7,0.9,58,1,17.65517241
1461,std,1024,2.625,1.7,0.9,10058,11,1.119904554
1462,rte,1024,2.625,1.7,0.9,10058,4,0.407238019
1463,std,1024,2.625,1.7,0.9,20058,21,1.072090936
1464,rte,1024,2.625,1.7,0.9,20058,7,0.357363645
1465,std,1024,2.625,1.7,0.9,30058,31,1.056091556
1466,rte,1024,2.625,1.7,0.9,30058,11,0.374742165
1467,std,1024,2.625,1.7,0.9,40058,41,1.048080284
1468,rte,1024,2.625,1.7,0.9,40058,14,0.357881072
1469,std,1024,2.625,1.7,0.9,50058,51,1.043269807
1470,rte,1024,2.625,1.7,0.9,50058,18,0.368212873
1471,std,1024,2.625,1.7,0.9,60058,61,1.040061274
1472,rte,1024,2.625,1.7,0.9,60058,21,0.358053881
1473,std,1024,2.625,1.7,0.9,70058,71,1.037768706
1474,rte,1024,2.625,1.7,0.9,70058,25,0.365411516
1475,std,1024,2.625,1.7,0.9,80058,81,1.036048865
1476,rte,1024,2.625,1.7,0.9,80058,28,0.358140348
1477,std,1024,2.625,1.7,1.7,58,1,17.65517241
1478,rte,1024,2.625,1.7,1.7,58,1,17.65517241
1479,std,1024,2.625,1.7,1.7,10058,6,0.610857029
1480,rte,1024,2.625,1.7,1.7,10058,3,0.305428515
1481,std,1024,2.625,1.7,1.7,20058,11,0.561571443
1482,rte,1024,2.625,1.7,1.7,20058,6,0.306311696
1483,std,1024,2.625,1.7,1.7,30058,16,0.545079513
1484,rte,1024,2.625,1.7,1.7,30058,8,0.272539756
1485,std,1024,2.625,1.7,1.7,40058,22,0.562384542
1486,rte,1024,2.625,1.7,1.7,40058,11,0.281192271
1487,std,1024,2.625,1.7,1.7,50058,27,0.55231931
1488,rte,1024,2.625,1.7,1.7,50058,14,0.28638779
1489,std,1024,2.625,1.7,1.7,60058,32,0.545605914
1490,rte,1024,2.625,1.7,1.7,60058,16,0.272802957
1491,std,1024,2.625,1.7,1.7,70058,38,0.555425505
1492,rte,1024,2.625,1.7,1.7,70058,19,0.277712752
1493,std,1024,2.625,1.7,1.7,80058,43,0.550001249
1494,rte,1024,2.625,1.7,1.7,80058,22,0.281395988
1495,std,1024,2.625,1.7,2.5,58,1,17.65517241
1496,rte,1024,2.625,1.7,2.5,58,1,17.65517241
1497,std,1024,2.625,1.7,2.5,10058,4,0.407238019
1498,rte,1024,2.625,1.7,2.5,10058,3,0.305428515
1499,std,1024,2.625,1.7,2.5,20058,8,0.408415595
1500,rte,1024,2.625,1.7,2.5,20058,5,0.255259747
1501,std,1024,2.625,1.7,2.5,30058,11,0.374742165
1502,rte,1024,2.625,1.7,2.5,30058,7,0.238472287
1503,std,1024,2.625,1.7,2.5,40058,15,0.383444006
1504,rte,1024,2.625,1.7,2.5,40058,9,0.230066404
1505,std,1024,2.625,1.7,2.5,50058,19,0.388669144
1506,rte,1024,2.625,1.7,2.5,50058,11,0.225018978
1507,std,1024,2.625,1.7,2.5,60058,22,0.375104066
1508,rte,1024,2.625,1.7,2.5,60058,13,0.221652403
1509,std,1024,2.625,1.7,2.5,70058,26,0.380027977
1510,rte,1024,2.625,1.7,2.5,70058,16,0.23386337
1511,std,1024,2.625,1.7,2.5,80058,29,0.370931075
1512,rte,1024,2.625,1.7,2.5,80058,18,0.230233081
1513,std,1024,2.625,1.7,3.3,58,1,17.65517241
1514,rte,1024,2.625,1.7,3.3,58,1,17.65517241
1515,std,1024,2.625,1.7,3.3,10058,3,0.305428515
1516,rte,1024,2.625,1.7,3.3,10058,2,0.20361901
1517,std,1024,2.625,1.7,3.3,20058,6,0.306311696
1518,rte,1024,2.625,1.7,3.3,20058,4,0.204207797
1519,std,1024,2.625,1.7,3.3,30058,9,0.306607226
1520,rte,1024,2.625,1.7,3.3,30058,6,0.204404817
1521,std,1024,2.625,1.7,3.3,40058,11,0.281192271
1522,rte,1024,2.625,1.7,3.3,40058,8,0.20450347
1523,std,1024,2.625,1.7,3.3,50058,14,0.28638779
1524,rte,1024,2.625,1.7,3.3,50058,10,0.204562707
1525,std,1024,2.625,1.7,3.3,60058,17,0.289853142
1526,rte,1024,2.625,1.7,3.3,60058,11,0.187552033
1527,std,1024,2.625,1.7,3.3,70058,20,0.292329213
1528,rte,1024,2.625,1.7,3.3,70058,13,0.190013988
1529,std,1024,2.625,1.7,3.3,80058,22,0.281395988
1530,rte,1024,2.625,1.7,3.3,80058,15,0.191860901
1531,std,1024,2.625,1.7,4.1,58,1,17.65517241
1532,rte,1024,2.625,1.7,4.1,58,1,17.65517241
1533,std,1024,2.625,1.7,4.1,10058,3,0.305428515
1534,rte,1024,2.625,1.7,4.1,10058,2,0.20361901
1535,std,1024,2.625,1.7,4.1,20058,5,0.255259747
1536,rte,1024,2.625,1.7,4.1,20058,4,0.204207797
1537,std,1024,2.625,1.7,4.1,30058,7,0.238472287
1538,rte,1024,2.625,1.7,4.1,30058,5,0.170337348
1539,std,1024,2.625,1.7,4.1,40058,9,0.230066404
1540,rte,1024,2.625,1.7,4.1,40058,7,0.178940536
1541,std,1024,2.625,1.7,4.1,50058,12,0.245475249
1542,rte,1024,2.625,1.7,4.1,50058,8,0.163650166
1543,std,1024,2.625,1.7,4.1,60058,14,0.238702587
1544,rte,1024,2.625,1.7,4.1,60058,10,0.170501848
1545,std,1024,2.625,1.7,4.1,70058,16,0.23386337
1546,rte,1024,2.625,1.7,4.1,70058,11,0.160781067
1547,std,1024,2.625,1.7,4.1,80058,18,0.230233081
1548,rte,1024,2.625,1.7,4.1,80058,13,0.166279447
1549,std,1024,2.625,1.7,4.9,58,1,17.65517241
1550,rte,1024,2.625,1.7,4.9,58,1,17.65517241
1551,std,1024,2.625,1.7,4.9,10058,2,0.20361901
1552,rte,1024,2.625,1.7,4.9,10058,2,0.20361901
1553,std,1024,2.625,1.7,4.9,20058,4,0.204207797
1554,rte,1024,2.625,1.7,4.9,20058,3,0.153155848
1555,std,1024,2.625,1.7,4.9,30058,6,0.204404817
1556,rte,1024,2.625,1.7,4.9,30058,5,0.170337348
1557,std,1024,2.625,1.7,4.9,40058,8,0.20450347
1558,rte,1024,2.625,1.7,4.9,40058,6,0.153377602
1559,std,1024,2.625,1.7,4.9,50058,10,0.204562707
1560,rte,1024,2.625,1.7,4.9,50058,7,0.143193895
1561,std,1024,2.625,1.7,4.9,60058,12,0.204602218
1562,rte,1024,2.625,1.7,4.9,60058,9,0.153451663
1563,std,1024,2.625,1.7,4.9,70058,13,0.190013988
1564,rte,1024,2.625,1.7,4.9,70058,10,0.146164606
1565,std,1024,2.625,1.7,4.9,80058,15,0.191860901
1566,rte,1024,2.625,1.7,4.9,80058,11,0.140697994
1567,std,1024,2.625,1.7,5.7,58,1,17.65517241
1568,rte,1024,2.625,1.7,5.7,58,1,17.65517241
1569,std,1024,2.625,1.7,5.7,10058,2,0.20361901
1570,rte,1024,2.625,1.7,5.7,10058,2,0.20361901
1571,std,1024,2.625,1.7,5.7,20058,4,0.204207797
1572,rte,1024,2.625,1.7,5.7,20058,3,0.153155848
1573,std,1024,2.625,1.7,5.7,30058,5,0.170337348
1574,rte,1024,2.625,1.7,5.7,30058,4,0.136269878
1575,std,1024,2.625,1.7,5.7,40058,7,0.178940536
1576,rte,1024,2.625,1.7,5.7,40058,5,0.127814669
1577,std,1024,2.625,1.7,5.7,50058,8,0.163650166
1578,rte,1024,2.625,1.7,5.7,50058,7,0.143193895
1579,std,1024,2.625,1.7,5.7,60058,10,0.170501848
1580,rte,1024,2.625,1.7,5.7,60058,8,0.136401479
1581,std,1024,2.625,1.7,5.7,70058,12,0.175397528
1582,rte,1024,2.625,1.7,5.7,70058,9,0.131548146
1583,std,1024,2.625,1.7,5.7,80058,13,0.166279447
1584,rte,1024,2.625,1.7,5.7,80058,10,0.127907267
1585,std,1024,2.625,2.5,0.1,58,1,17.65517241
1586,rte,1024,2.625,2.5,0.1,58,1,17.65517241
1587,std,1024,2.625,2.5,0.1,10058,13,1.323523563
1588,rte,1024,2.625,2.5,0.1,10058,1,0.101809505
1589,std,1024,2.625,2.5,0.1,20058,25,1.276298734
1590,rte,1024,2.625,2.5,0.1,20058,1,0.051051949
1591,std,1024,2.625,2.5,0.1,30058,37,1.260496374
1592,rte,1024,2.625,2.5,0.1,30058,2,0.068134939
1593,std,1024,2.625,2.5,0.1,40058,49,1.252583754
1594,rte,1024,2.625,2.5,0.1,40058,2,0.051125867
1595,std,1024,2.625,2.5,0.1,50058,62,1.268288785
1596,rte,1024,2.625,2.5,0.1,50058,3,0.061368812
1597,std,1024,2.625,2.5,0.1,60058,74,1.261713677
1598,rte,1024,2.625,2.5,0.1,60058,3,0.051150554
1599,std,1024,2.625,2.5,0.1,70058,86,1.257015616
1600,rte,1024,2.625,2.5,0.1,70058,4,0.058465843
1601,std,1024,2.625,2.5,0.1,80058,98,1.253491219
1602,rte,1024,2.625,2.5,0.1,80058,4,0.051162907
1603,std,1024,2.625,2.5,0.9,58,1,17.65517241
1604,rte,1024,2.625,2.5,0.9,58,1,17.65517241
1605,std,1024,2.625,2.5,0.9,10058,2,0.20361901
1606,rte,1024,2.625,2.5,0.9,10058,1,0.101809505
1607,std,1024,2.625,2.5,0.9,20058,3,0.153155848
1608,rte,1024,2.625,2.5,0.9,20058,1,0.051051949
1609,std,1024,2.625,2.5,0.9,30058,5,0.170337348
1610,rte,1024,2.625,2.5,0.9,30058,2,0.068134939
1611,std,1024,2.625,2.5,0.9,40058,6,0.153377602
1612,rte,1024,2.625,2.5,0.9,40058,2,0.051125867
1613,std,1024,2.625,2.5,0.9,50058,7,0.143193895
1614,rte,1024,2.625,2.5,0.9,50058,2,0.040912541
1615,std,1024,2.625,2.5,0.9,60058,9,0.153451663
1616,rte,1024,2.625,2.5,0.9,60058,3,0.051150554
1617,std,1024,2.625,2.5,0.9,70058,10,0.146164606
1618,rte,1024,2.625,2.5,0.9,70058,3,0.043849382
1619,std,1024,2.625,2.5,0.9,80058,11,0.140697994
1620,rte,1024,2.625,2.5,0.9,80058,3,0.03837218
1621,std,1024,2.625,2.5,1.7,58,1,17.65517241
1622,rte,1024,2.625,2.5,1.7,58,1,17.65517241
1623,std,1024,2.625,2.5,1.7,10058,1,0.101809505
1624,rte,1024,2.625,2.5,1.7,10058,1,0.101809505
1625,std,1024,2.625,2.5,1.7,20058,2,0.102103899
1626,rte,1024,2.625,2.5,1.7,20058,1,0.051051949
1627,std,1024,2.625,2.5,1.7,30058,3,0.102202409
1628,rte,1024,2.625,2.5,1.7,30058,1,0.03406747
1629,std,1024,2.625,2.5,1.7,40058,3,0.076688801
1630,rte,1024,2.625,2.5,1.7,40058,2,0.051125867
1631,std,1024,2.625,2.5,1.7,50058,4,0.081825083
1632,rte,1024,2.625,2.5,1.7,50058,2,0.040912541
1633,std,1024,2.625,2.5,1.7,60058,5,0.085250924
1634,rte,1024,2.625,2.5,1.7,60058,2,0.03410037
1635,std,1024,2.625,2.5,1.7,70058,6,0.087698764
1636,rte,1024,2.625,2.5,1.7,70058,3,0.043849382
1637,std,1024,2.625,2.5,1.7,80058,6,0.07674436
1638,rte,1024,2.625,2.5,1.7,80058,3,0.03837218
1639,std,1024,2.625,2.5,2.5,58,1,17.65517241
1640,rte,1024,2.625,2.5,2.5,58,1,17.65517241
1641,std,1024,2.625,2.5,2.5,10058,1,0.101809505
1642,rte,1024,2.625,2.5,2.5,10058,1,0.101809505
1643,std,1024,2.625,2.5,2.5,20058,1,0.051051949
1644,rte,1024,2.625,2.5,2.5,20058,1,0.051051949
1645,std,1024,2.625,2.5,2.5,30058,2,0.068134939
1646,rte,1024,2.625,2.5,2.5,30058,1,0.03406747
1647,std,1024,2.625,2.5,2.5,40058,2,0.051125867
1648,rte,1024,2.625,2.5,2.5,40058,1,0.025562934
1649,std,1024,2.625,2.5,2.5,50058,3,0.061368812
1650,rte,1024,2.625,2.5,2.5,50058,2,0.040912541
1651,std,1024,2.625,2.5,2.5,60058,3,0.051150554
1652,rte,1024,2.625,2.5,2.5,60058,2,0.03410037
1653,std,1024,2.625,2.5,2.5,70058,4,0.058465843
1654,rte,1024,2.625,2.5,2.5,70058,2,0.029232921
1655,std,1024,2.625,2.5,2.5,80058,4,0.051162907
1656,rte,1024,2.625,2.5,2.5,80058,2,0.025581453
1657,std,1024,2.625,2.5,3.3,58,1,17.65517241
1658,rte,1024,2.625,2.5,3.3,58,1,17.65517241
1659,std,1024,2.625,2.5,3.3,10058,1,0.101809505
1660,rte,1024,2.625,2.5,3.3,10058,1,0.101809505
1661,std,1024,2.625,2.5,3.3,20058,1,0.051051949
1662,rte,1024,2.625,2.5,3.3,20058,1,0.051051949
1663,std,1024,2.625,2.5,3.3,30058,2,0.068134939
1664,rte,1024,2.625,2.5,3.3,30058,1,0.03406747
1665,std,1024,2.625,2.5,3.3,40058,2,0.051125867
1666,rte,1024,2.625,2.5,3.3,40058,1,0.025562934
1667,std,1024,2.625,2.5,3.3,50058,2,0.040912541
1668,rte,1024,2.625,2.5,3.3,50058,2,0.040912541
1669,std,1024,2.625,2.5,3.3,60058,3,0.051150554
1670,rte,1024,2.625,2.5,3.3,60058,2,0.03410037
1671,std,1024,2.625,2.5,3.3,70058,3,0.043849382
1672,rte,1024,2.625,2.5,3.3,70058,2,0.029232921
1673,std,1024,2.625,2.5,3.3,80058,3,0.03837218
1674,rte,1024,2.625,2.5,3.3,80058,2,0.025581453
1675,std,1024,2.625,2.5,4.1,58,1,17.65517241
1676,rte,1024,2.625,2.5,4.1,58,1,17.65517241
1677,std,1024,2.625,2.5,4.1,10058,1,0.101809505
1678,rte,1024,2.625,2.5,4.1,10058,1,0.101809505
1679,std,1024,2.625,2.5,4.1,20058,1,0.051051949
1680,rte,1024,2.625,2.5,4.1,20058,1,0.051051949
1681,std,1024,2.625,2.5,4.1,30058,1,0.03406747
1682,rte,1024,2.625,2.5,4.1,30058,1,0.03406747
1683,std,1024,2.625,2.5,4.1,40058,2,0.051125867
1684,rte,1024,2.625,2.5,4.1,40058,1,0.025562934
1685,std,1024,2.625,2.5,4.1,50058,2,0.040912541
1686,rte,1024,2.625,2.5,4.1,50058,1,0.020456271
1687,std,1024,2.625,2.5,4.1,60058,2,0.03410037
1688,rte,1024,2.625,2.5,4.1,60058,2,0.03410037
1689,std,1024,2.625,2.5,4.1,70058,3,0.043849382
1690,rte,1024,2.625,2.5,4.1,70058,2,0.029232921
1691,std,1024,2.625,2.5,4.1,80058,3,0.03837218
1692,rte,1024,2.625,2.5,4.1,80058,2,0.025581453
1693,std,1024,2.625,2.5,4.9,58,1,17.65517241
1694,rte,1024,2.625,2.5,4.9,58,1,17.65517241
1695,std,1024,2.625,2.5,4.9,10058,1,0.101809505
1696,rte,1024,2.625,2.5,4.9,10058,1,0.101809505
1697,std,1024,2.625,2.5,4.9,20058,1,0.051051949
1698,rte,1024,2.625,2.5,4.9,20058,1,0.051051949
1699,std,1024,2.625,2.5,4.9,30058,1,0.03406747
1700,rte,1024,2.625,2.5,4.9,30058,1,0.03406747
1701,std,1024,2.625,2.5,4.9,40058,1,0.025562934
1702,rte,1024,2.625,2.5,4.9,40058,1,0.025562934
1703,std,1024,2.625,2.5,4.9,50058,2,0.040912541
1704,rte,1024,2.625,2.5,4.9,50058,1,0.020456271
1705,std,1024,2.625,2.5,4.9,60058,2,0.03410037
1706,rte,1024,2.625,2.5,4.9,60058,1,0.017050185
1707,std,1024,2.625,2.5,4.9,70058,2,0.029232921
1708,rte,1024,2.625,2.5,4.9,70058,2,0.029232921
1709,std,1024,2.625,2.5,4.9,80058,2,0.025581453
1710,rte,1024,2.625,2.5,4.9,80058,2,0.025581453
1711,std,1024,2.625,2.5,5.7,58,1,17.65517241
1712,rte,1024,2.625,2.5,5.7,58,1,17.65517241
1713,std,1024,2.625,2.5,5.7,10058,1,0.101809505
1714,rte,1024,2.625,2.5,5.7,10058,1,0.101809505
1715,std,1024,2.625,2.5,5.7,20058,1,0.051051949
1716,rte,1024,2.625,2.5,5.7,20058,1,0.051051949
1717,std,1024,2.625,2.5,5.7,30058,1,0.03406747
1718,rte,1024,2.625,2.5,5.7,30058,1,0.03406747
1719,std,1024,2.625,2.5,5.7,40058,1,0.025562934
1720,rte,1024,2.625,2.5,5.7,40058,1,0.025562934
1721,std,1024,2.625,2.5,5.7,50058,2,0.040912541
1722,rte,1024,2.625,2.5,5.7,50058,1,0.020456271
1723,std,1024,2.625,2.5,5.7,60058,2,0.03410037
1724,rte,1024,2.625,2.5,5.7,60058,1,0.017050185
1725,std,1024,2.625,2.5,5.7,70058,2,0.029232921
1726,rte,1024,2.625,2.5,5.7,70058,2,0.029232921
1727,std,1024,2.625,2.5,5.7,80058,2,0.025581453
1728,rte,1024,2.625,2.5,5.7,80058,2,0.025581453
2305,std,1024,5.125,0.1,0.1,58,3,52.96551724
2306,rte,1024,5.125,0.1,0.1,58,2,35.31034483
2307,std,1024,5.125,0.1,0.1,10058,494,50.29389541
2308,rte,1024,5.125,0.1,0.1,10058,247,25.1469477
2309,std,1024,5.125,0.1,0.1,20058,985,50.28617011
2310,rte,1024,5.125,0.1,0.1,20058,493,25.16861103
2311,std,1024,5.125,0.1,0.1,30058,1476,50.28358507
2312,rte,1024,5.125,0.1,0.1,30058,738,25.14179253
2313,std,1024,5.125,0.1,0.1,40058,1966,50.25672774
2314,rte,1024,5.125,0.1,0.1,40058,983,25.12836387
2315,std,1024,5.125,0.1,0.1,50058,2457,50.26105717
2316,rte,1024,5.125,0.1,0.1,50058,1229,25.14075672
2317,std,1024,5.125,0.1,0.1,60058,2948,50.26394485
2318,rte,1024,5.125,0.1,0.1,60058,1474,25.13197243
2319,std,1024,5.125,0.1,0.1,70058,3438,50.2513917
2320,rte,1024,5.125,0.1,0.1,70058,1719,25.12569585
2321,std,1024,5.125,0.1,0.1,80058,3929,50.2547653
2322,rte,1024,5.125,0.1,0.1,80058,1965,25.13377801
2323,std,1024,5.125,0.1,0.9,58,1,17.65517241
2324,rte,1024,5.125,0.1,0.9,58,1,17.65517241
2325,std,1024,5.125,0.1,0.9,10058,55,5.599522768
2326,rte,1024,5.125,0.1,0.9,10058,50,5.090475244
2327,std,1024,5.125,0.1,0.9,20058,110,5.615714428
2328,rte,1024,5.125,0.1,0.9,20058,99,5.054142985
2329,std,1024,5.125,0.1,0.9,30058,164,5.587065008
2330,rte,1024,5.125,0.1,0.9,30058,148,5.041985495
2331,std,1024,5.125,0.1,0.9,40058,219,5.59828249
2332,rte,1024,5.125,0.1,0.9,40058,197,5.035897948
2333,std,1024,5.125,0.1,0.9,50058,273,5.584561908
2334,rte,1024,5.125,0.1,0.9,50058,246,5.032242599
2335,std,1024,5.125,0.1,0.9,60058,328,5.592460621
2336,rte,1024,5.125,0.1,0.9,60058,295,5.029804522
2337,std,1024,5.125,0.1,0.9,70058,382,5.583487967
2338,rte,1024,5.125,0.1,0.9,70058,344,5.028062463
2339,std,1024,5.125,0.1,0.9,80058,437,5.589547578
2340,rte,1024,5.125,0.1,0.9,80058,393,5.026755602
2341,std,1024,5.125,0.1,1.7,58,1,17.65517241
2342,rte,1024,5.125,0.1,1.7,58,1,17.65517241
2343,std,1024,5.125,0.1,1.7,10058,30,3.054285146
2344,rte,1024,5.125,0.1,1.7,10058,28,2.850666136
2345,std,1024,5.125,0.1,1.7,20058,58,2.961013062
2346,rte,1024,5.125,0.1,1.7,20058,55,2.807857214
2347,std,1024,5.125,0.1,1.7,30058,87,2.963869852
2348,rte,1024,5.125,0.1,1.7,30058,82,2.793532504
2349,std,1024,5.125,0.1,1.7,40058,116,2.965300315
2350,rte,1024,5.125,0.1,1.7,40058,110,2.811922712
2351,std,1024,5.125,0.1,1.7,50058,145,2.966159255
2352,rte,1024,5.125,0.1,1.7,50058,137,2.802509089
2353,std,1024,5.125,0.1,1.7,60058,174,2.966732159
2354,rte,1024,5.125,0.1,1.7,60058,164,2.796230311
2355,std,1024,5.125,0.1,1.7,70058,203,2.967141511
2356,rte,1024,5.125,0.1,1.7,70058,191,2.791743984
2357,std,1024,5.125,0.1,1.7,80058,232,2.9674486
2358,rte,1024,5.125,0.1,1.7,80058,219,2.801169152
2359,std,1024,5.125,0.1,2.5,58,1,17.65517241
2360,rte,1024,5.125,0.1,2.5,58,1,17.65517241
2361,std,1024,5.125,0.1,2.5,10058,20,2.036190097
2362,rte,1024,5.125,0.1,2.5,10058,19,1.934380593
2363,std,1024,5.125,0.1,2.5,20058,40,2.042077974
2364,rte,1024,5.125,0.1,2.5,20058,38,1.939974075
2365,std,1024,5.125,0.1,2.5,30058,60,2.044048174
2366,rte,1024,5.125,0.1,2.5,30058,57,1.941845765
2367,std,1024,5.125,0.1,2.5,40058,79,2.019471766
2368,rte,1024,5.125,0.1,2.5,40058,76,1.942782965
2369,std,1024,5.125,0.1,2.5,50058,99,2.025170802
2370,rte,1024,5.125,0.1,2.5,50058,95,1.943345719
2371,std,1024,5.125,0.1,2.5,60058,118,2.011921809
2372,rte,1024,5.125,0.1,2.5,60058,114,1.94372107
2373,std,1024,5.125,0.1,2.5,70058,138,2.017071569
2374,rte,1024,5.125,0.1,2.5,70058,133,1.943989266
2375,std,1024,5.125,0.1,2.5,80058,158,2.020934822
2376,rte,1024,5.125,0.1,2.5,80058,152,1.944190462
2377,std,1024,5.125,0.1,3.3,58,1,17.65517241
2378,rte,1024,5.125,0.1,3.3,58,1,17.65517241
2379,std,1024,5.125,0.1,3.3,10058,15,1.527142573
2380,rte,1024,5.125,0.1,3.3,10058,15,1.527142573
2381,std,1024,5.125,0.1,3.3,20058,30,1.53155848
2382,rte,1024,5.125,0.1,3.3,20058,29,1.480506531
2383,std,1024,5.125,0.1,3.3,30058,45,1.53303613
2384,rte,1024,5.125,0.1,3.3,30058,44,1.498968661
2385,std,1024,5.125,0.1,3.3,40058,60,1.533776025
2386,rte,1024,5.125,0.1,3.3,40058,58,1.482650157
2387,std,1024,5.125,0.1,3.3,50058,75,1.534220304
2388,rte,1024,5.125,0.1,3.3,50058,73,1.493307763
2389,std,1024,5.125,0.1,3.3,60058,90,1.534516634
2390,rte,1024,5.125,0.1,3.3,60058,87,1.483366079
2391,std,1024,5.125,0.1,3.3,70058,105,1.534728368
2392,rte,1024,5.125,0.1,3.3,70058,102,1.490878986
2393,std,1024,5.125,0.1,3.3,80058,120,1.534887207
2394,rte,1024,5.125,0.1,3.3,80058,116,1.4837243
2395,std,1024,5.125,0.1,4.1,58,1,17.65517241
2396,rte,1024,5.125,0.1,4.1,58,1,17.65517241
2397,std,1024,5.125,0.1,4.1,10058,13,1.323523563
2398,rte,1024,5.125,0.1,4.1,10058,12,1.221714058
2399,std,1024,5.125,0.1,4.1,20058,25,1.276298734
2400,rte,1024,5.125,0.1,4.1,20058,24,1.225246784
2401,std,1024,5.125,0.1,4.1,30058,36,1.226428904
2402,rte,1024,5.125,0.1,4.1,30058,36,1.226428904
2403,std,1024,5.125,0.1,4.1,40058,48,1.22702082
2404,rte,1024,5.125,0.1,4.1,40058,47,1.201457886
2405,std,1024,5.125,0.1,4.1,50058,60,1.227376244
2406,rte,1024,5.125,0.1,4.1,50058,59,1.206919973
2407,std,1024,5.125,0.1,4.1,60058,72,1.227613307
2408,rte,1024,5.125,0.1,4.1,60058,71,1.210563122
2409,std,1024,5.125,0.1,4.1,70058,84,1.227782694
2410,rte,1024,5.125,0.1,4.1,70058,82,1.198549773
2411,std,1024,5.125,0.1,4.1,80058,96,1.227909765
2412,rte,1024,5.125,0.1,4.1,80058,94,1.202328312
2413,std,1024,5.125,0.1,4.9,58,1,17.65517241
2414,rte,1024,5.125,0.1,4.9,58,1,17.65517241
2415,std,1024,5.125,0.1,4.9,10058,11,1.119904554
2416,rte,1024,5.125,0.1,4.9,10058,10,1.018095049
2417,std,1024,5.125,0.1,4.9,20058,21,1.072090936
2418,rte,1024,5.125,0.1,4.9,20058,20,1.021038987
2419,std,1024,5.125,0.1,4.9,30058,31,1.056091556
2420,rte,1024,5.125,0.1,4.9,30058,30,1.022024087
2421,std,1024,5.125,0.1,4.9,40058,41,1.048080284
2422,rte,1024,5.125,0.1,4.9,40058,40,1.02251735
2423,std,1024,5.125,0.1,4.9,50058,51,1.043269807
2424,rte,1024,5.125,0.1,4.9,50058,50,1.022813536
2425,std,1024,5.125,0.1,4.9,60058,61,1.040061274
2426,rte,1024,5.125,0.1,4.9,60058,59,1.005960904
2427,std,1024,5.125,0.1,4.9,70058,71,1.037768706
2428,rte,1024,5.125,0.1,4.9,70058,69,1.008535785
2429,std,1024,5.125,0.1,4.9,80058,81,1.036048865
2430,rte,1024,5.125,0.1,4.9,80058,79,1.010467411
2431,std,1024,5.125,0.1,5.7,58,1,17.65517241
2432,rte,1024,5.125,0.1,5.7,58,1,17.65517241
2433,std,1024,5.125,0.1,5.7,10058,9,0.916285544
2434,rte,1024,5.125,0.1,5.7,10058,9,0.916285544
2435,std,1024,5.125,0.1,5.7,20058,18,0.918935088
2436,rte,1024,5.125,0.1,5.7,20058,17,0.867883139
2437,std,1024,5.125,0.1,5.7,30058,26,0.885754209
2438,rte,1024,5.125,0.1,5.7,30058,26,0.885754209
2439,std,1024,5.125,0.1,5.7,40058,35,0.894702681
2440,rte,1024,5.125,0.1,5.7,40058,34,0.869139747
2441,std,1024,5.125,0.1,5.7,50058,44,0.900075912
2442,rte,1024,5.125,0.1,5.7,50058,43,0.879619641
2443,std,1024,5.125,0.1,5.7,60058,52,0.886609611
2444,rte,1024,5.125,0.1,5.7,60058,51,0.869559426
2445,std,1024,5.125,0.1,5.7,70058,61,0.891604099
2446,rte,1024,5.125,0.1,5.7,70058,60,0.876987639
2447,std,1024,5.125,0.1,5.7,80058,69,0.882560144
2448,rte,1024,5.125,0.1,5.7,80058,68,0.869769417
2449,std,1024,5.125,0.9,0.1,58,3,52.96551724
2450,rte,1024,5.125,0.9,0.1,58,1,17.65517241
2451,std,1024,5.125,0.9,0.1,10058,415,42.25094452
2452,rte,1024,5.125,0.9,0.1,10058,42,4.275999205
2453,std,1024,5.125,0.9,0.1,20058,828,42.27101406
2454,rte,1024,5.125,0.9,0.1,20058,83,4.237311796
2455,std,1024,5.125,0.9,0.1,30058,1241,42.27772972
2456,rte,1024,5.125,0.9,0.1,30058,125,4.258433695
2457,std,1024,5.125,0.9,0.1,40058,1653,42.25552948
2458,rte,1024,5.125,0.9,0.1,40058,166,4.243447002
2459,std,1024,5.125,0.9,0.1,50058,2066,42.26265532
2460,rte,1024,5.125,0.9,0.1,50058,207,4.23444804
2461,std,1024,5.125,0.9,0.1,60058,2478,42.25035799
2462,rte,1024,5.125,0.9,0.1,60058,248,4.228445836
2463,std,1024,5.125,0.9,0.1,70058,2891,42.25618773
2464,rte,1024,5.125,0.9,0.1,70058,290,4.238773588
