"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"915",1024,5.125,0.9,1.7,70058,171,2.499414771
"917",1024,5.125,0.9,1.7,80058,195,2.494191711
"919",1024,5.125,0.9,2.5,58,1,17.65517241
"921",1024,5.125,0.9,2.5,10058,17,1.730761583
"923",1024,5.125,0.9,2.5,20058,34,1.735766278
"925",1024,5.125,0.9,2.5,30058,50,1.703373478
"927",1024,5.125,0.9,2.5,40058,67,1.712716561
"929",1024,5.125,0.9,2.5,50058,83,1.69787047
"931",1024,5.125,0.9,2.5,60058,100,1.705018482
"933",1024,5.125,0.9,2.5,70058,116,1.695509435
"935",1024,5.125,0.9,2.5,80058,133,1.701166654
"937",1024,5.125,0.9,3.3,58,1,17.65517241
"939",1024,5.125,0.9,3.3,10058,13,1.323523563
"941",1024,5.125,0.9,3.3,20058,26,1.327350683
"943",1024,5.125,0.9,3.3,30058,38,1.294563843
"945",1024,5.125,0.9,3.3,40058,51,1.303709621
"947",1024,5.125,0.9,3.3,50058,63,1.288745056
"949",1024,5.125,0.9,3.3,60058,76,1.295814046
"951",1024,5.125,0.9,3.3,70058,88,1.286248537
"953",1024,5.125,0.9,3.3,80058,101,1.291863399
"955",1024,5.125,0.9,4.1,58,1,17.65517241
"957",1024,5.125,0.9,4.1,10058,11,1.119904554
"959",1024,5.125,0.9,4.1,20058,21,1.072090936
"961",1024,5.125,0.9,4.1,30058,31,1.056091556
"963",1024,5.125,0.9,4.1,40058,41,1.048080284
"965",1024,5.125,0.9,4.1,50058,51,1.043269807
"967",1024,5.125,0.9,4.1,60058,61,1.040061274
"969",1024,5.125,0.9,4.1,70058,71,1.037768706
"971",1024,5.125,0.9,4.1,80058,81,1.036048865
"973",1024,5.125,0.9,4.9,58,1,17.65517241
"975",1024,5.125,0.9,4.9,10058,9,0.916285544
"977",1024,5.125,0.9,4.9,20058,17,0.867883139
"979",1024,5.125,0.9,4.9,30058,26,0.885754209
"981",1024,5.125,0.9,4.9,40058,34,0.869139747
"983",1024,5.125,0.9,4.9,50058,43,0.879619641
"985",1024,5.125,0.9,4.9,60058,51,0.869559426
"987",1024,5.125,0.9,4.9,70058,59,0.862371178
"989",1024,5.125,0.9,4.9,80058,68,0.869769417
"991",1024,5.125,0.9,5.7,58,1,17.65517241
"993",1024,5.125,0.9,5.7,10058,8,0.814476039
"995",1024,5.125,0.9,5.7,20058,15,0.76577924
"997",1024,5.125,0.9,5.7,30058,22,0.74948433
"999",1024,5.125,0.9,5.7,40058,29,0.741325079
"1001",1024,5.125,0.9,5.7,50058,37,0.756882017
"1003",1024,5.125,0.9,5.7,60058,44,0.750208132
"1005",1024,5.125,0.9,5.7,70058,51,0.745439493
"1007",1024,5.125,0.9,5.7,80058,58,0.74186215
"1009",1024,5.125,1.7,0.1,58,2,35.31034483
"1011",1024,5.125,1.7,0.1,10058,337,34.30980314
"1013",1024,5.125,1.7,0.1,20058,671,34.25585801
"1015",1024,5.125,1.7,0.1,30058,1006,34.27187438
"1017",1024,5.125,1.7,0.1,40058,1340,34.25433122
"1019",1024,5.125,1.7,0.1,50058,1675,34.26425347
"1021",1024,5.125,1.7,0.1,60058,2009,34.25382131
"1023",1024,5.125,1.7,0.1,70058,2344,34.26098376
"1025",1024,5.125,1.7,0.1,80058,2678,34.25356616
"1027",1024,5.125,1.7,0.9,58,1,17.65517241
"1029",1024,5.125,1.7,0.9,10058,38,3.868761185
"1031",1024,5.125,1.7,0.9,20058,75,3.828896201
"1033",1024,5.125,1.7,0.9,30058,112,3.815556591
"1035",1024,5.125,1.7,0.9,40058,149,3.808877128
"1037",1024,5.125,1.7,0.9,50058,187,3.825322626
"1039",1024,5.125,1.7,0.9,60058,224,3.8192414
"1041",1024,5.125,1.7,0.9,70058,261,3.814896229
"1043",1024,5.125,1.7,0.9,80058,298,3.811636563
"1045",1024,5.125,1.7,1.7,58,1,17.65517241
"1047",1024,5.125,1.7,1.7,10058,20,2.036190097
"1049",1024,5.125,1.7,1.7,20058,40,2.042077974
"1051",1024,5.125,1.7,1.7,30058,60,2.044048174
"1053",1024,5.125,1.7,1.7,40058,79,2.019471766
"1055",1024,5.125,1.7,1.7,50058,99,2.025170802
"1057",1024,5.125,1.7,1.7,60058,119,2.028971994
"1059",1024,5.125,1.7,1.7,70058,138,2.017071569
"1061",1024,5.125,1.7,1.7,80058,158,2.020934822
"1063",1024,5.125,1.7,2.5,58,1,17.65517241
"1065",1024,5.125,1.7,2.5,10058,14,1.425333068
"1067",1024,5.125,1.7,2.5,20058,27,1.378402632
"1069",1024,5.125,1.7,2.5,30058,41,1.396766252
"1071",1024,5.125,1.7,2.5,40058,54,1.380398422
"1073",1024,5.125,1.7,2.5,50058,67,1.370570139
"1075",1024,5.125,1.7,2.5,60058,81,1.381064971
"1077",1024,5.125,1.7,2.5,70058,94,1.373947301
"1079",1024,5.125,1.7,2.5,80058,108,1.381398486
"1081",1024,5.125,1.7,3.3,58,1,17.65517241
"1083",1024,5.125,1.7,3.3,10058,11,1.119904554
"1085",1024,5.125,1.7,3.3,20058,21,1.072090936
"1087",1024,5.125,1.7,3.3,30058,31,1.056091556
"1089",1024,5.125,1.7,3.3,40058,41,1.048080284
"1091",1024,5.125,1.7,3.3,50058,51,1.043269807
"1093",1024,5.125,1.7,3.3,60058,61,1.040061274
"1095",1024,5.125,1.7,3.3,70058,72,1.052385167
"1097",1024,5.125,1.7,3.3,80058,82,1.048839591
"1099",1024,5.125,1.7,4.1,58,1,17.65517241
"1101",1024,5.125,1.7,4.1,10058,9,0.916285544
"1103",1024,5.125,1.7,4.1,20058,17,0.867883139
"1105",1024,5.125,1.7,4.1,30058,25,0.851686739
"1107",1024,5.125,1.7,4.1,40058,33,0.843576814
"1109",1024,5.125,1.7,4.1,50058,41,0.8387071
"1111",1024,5.125,1.7,4.1,60058,49,0.835459056
"1113",1024,5.125,1.7,4.1,70058,58,0.847754718
"1115",1024,5.125,1.7,4.1,80058,66,0.844187964
"1117",1024,5.125,1.7,4.9,58,1,17.65517241
"1119",1024,5.125,1.7,4.9,10058,7,0.712666534
"1121",1024,5.125,1.7,4.9,20058,14,0.714727291
"1123",1024,5.125,1.7,4.9,30058,21,0.715416861
"1125",1024,5.125,1.7,4.9,40058,28,0.715762145
"1127",1024,5.125,1.7,4.9,50058,35,0.715969475
"1129",1024,5.125,1.7,4.9,60058,41,0.699057578
"1131",1024,5.125,1.7,4.9,70058,48,0.701590111
"1133",1024,5.125,1.7,4.9,80058,55,0.70348997
"1135",1024,5.125,1.7,5.7,58,1,17.65517241
"1137",1024,5.125,1.7,5.7,10058,6,0.610857029
"1139",1024,5.125,1.7,5.7,20058,12,0.612623392
"1141",1024,5.125,1.7,5.7,30058,18,0.613214452
"1143",1024,5.125,1.7,5.7,40058,24,0.61351041
"1145",1024,5.125,1.7,5.7,50058,30,0.613688122
"1147",1024,5.125,1.7,5.7,60058,36,0.613806654
"1149",1024,5.125,1.7,5.7,70058,42,0.613891347
"1151",1024,5.125,1.7,5.7,80058,47,0.601164156
"1153",1024,5.125,2.5,0.1,58,2,35.31034483
"1155",1024,5.125,2.5,0.1,10058,258,26.26685226
"1157",1024,5.125,2.5,0.1,20058,515,26.29175391
"1159",1024,5.125,2.5,0.1,30058,771,26.26601903
"1161",1024,5.125,2.5,0.1,40058,1027,26.25313296
"1163",1024,5.125,2.5,0.1,50058,1284,26.26585161
"1165",1024,5.125,2.5,0.1,60058,1540,26.25728462
"1167",1024,5.125,2.5,0.1,70058,1796,26.25116332
"1169",1024,5.125,2.5,0.1,80058,2053,26.25936196
"1171",1024,5.125,2.5,0.9,58,1,17.65517241
"1173",1024,5.125,2.5,0.9,10058,29,2.952475641
"1175",1024,5.125,2.5,0.9,20058,58,2.961013062
"1177",1024,5.125,2.5,0.9,30058,86,2.929802382
"1179",1024,5.125,2.5,0.9,40058,115,2.939737381
"1181",1024,5.125,2.5,0.9,50058,143,2.925246714
"1183",1024,5.125,2.5,0.9,60058,172,2.932631789
"1185",1024,5.125,2.5,0.9,70058,200,2.923292129
"1187",1024,5.125,2.5,0.9,80058,229,2.92907642
"1189",1024,5.125,2.5,1.7,58,1,17.65517241
"1191",1024,5.125,2.5,1.7,10058,16,1.628952078
"1193",1024,5.125,2.5,1.7,20058,31,1.58261043
"1195",1024,5.125,2.5,1.7,30058,46,1.5671036
"1197",1024,5.125,2.5,1.7,40058,61,1.559338959
"1199",1024,5.125,2.5,1.7,50058,76,1.554676575
"1201",1024,5.125,2.5,1.7,60058,91,1.551566819
"1203",1024,5.125,2.5,1.7,70058,106,1.549344829
"1205",1024,5.125,2.5,1.7,80058,121,1.547677934
"1207",1024,5.125,2.5,2.5,58,1,17.65517241
"1209",1024,5.125,2.5,2.5,10058,11,1.119904554
"1211",1024,5.125,2.5,2.5,20058,21,1.072090936
"1213",1024,5.125,2.5,2.5,30058,31,1.056091556
"1215",1024,5.125,2.5,2.5,40058,42,1.073643217
"1217",1024,5.125,2.5,2.5,50058,52,1.063726078
"1219",1024,5.125,2.5,2.5,60058,62,1.057111459
"1221",1024,5.125,2.5,2.5,70058,72,1.052385167
"1223",1024,5.125,2.5,2.5,80058,83,1.061630318
"1225",1024,5.125,2.5,3.3,58,1,17.65517241
"1227",1024,5.125,2.5,3.3,10058,8,0.814476039
"1229",1024,5.125,2.5,3.3,20058,16,0.81683119
"1231",1024,5.125,2.5,3.3,30058,24,0.817619269
"1233",1024,5.125,2.5,3.3,40058,32,0.81801388
"1235",1024,5.125,2.5,3.3,50058,39,0.797794558
"1237",1024,5.125,2.5,3.3,60058,47,0.801358687
"1239",1024,5.125,2.5,3.3,70058,55,0.803905336
"1241",1024,5.125,2.5,3.3,80058,63,0.805815784
"1243",1024,5.125,2.5,4.1,58,1,17.65517241
"1245",1024,5.125,2.5,4.1,10058,7,0.712666534
"1247",1024,5.125,2.5,4.1,20058,13,0.663675342
"1249",1024,5.125,2.5,4.1,30058,19,0.647281922
"1251",1024,5.125,2.5,4.1,40058,26,0.664636277
"1253",1024,5.125,2.5,4.1,50058,32,0.654600663
"1255",1024,5.125,2.5,4.1,60058,38,0.647907023
"1257",1024,5.125,2.5,4.1,70058,44,0.643124268
"1259",1024,5.125,2.5,4.1,80058,51,0.652327063
"1261",1024,5.125,2.5,4.9,58,1,17.65517241
"1263",1024,5.125,2.5,4.9,10058,6,0.610857029
"1265",1024,5.125,2.5,4.9,20058,11,0.561571443
"1267",1024,5.125,2.5,4.9,30058,16,0.545079513
"1269",1024,5.125,2.5,4.9,40058,21,0.536821609
"1271",1024,5.125,2.5,4.9,50058,27,0.55231931
"1273",1024,5.125,2.5,4.9,60058,32,0.545605914
"1275",1024,5.125,2.5,4.9,70058,37,0.540809044
"1277",1024,5.125,2.5,4.9,80058,42,0.537210522
"1279",1024,5.125,2.5,5.7,58,1,17.65517241
"1281",1024,5.125,2.5,5.7,10058,5,0.509047524
"1283",1024,5.125,2.5,5.7,20058,10,0.510519493
"1285",1024,5.125,2.5,5.7,30058,14,0.476944574
"1287",1024,5.125,2.5,5.7,40058,19,0.485695741
"1289",1024,5.125,2.5,5.7,50058,23,0.470494227
"1291",1024,5.125,2.5,5.7,60058,28,0.477405175
"1293",1024,5.125,2.5,5.7,70058,32,0.467726741
"1295",1024,5.125,2.5,5.7,80058,37,0.473256889
"1297",1024,5.125,3.3,0.1,58,2,35.31034483
"1299",1024,5.125,3.3,0.1,10058,180,18.32571088
"1301",1024,5.125,3.3,0.1,20058,358,18.27659787
"1303",1024,5.125,3.3,0.1,30058,536,18.26016368
"1305",1024,5.125,3.3,0.1,40058,714,18.25193469
"1307",1024,5.125,3.3,0.1,50058,893,18.26744976
"1309",1024,5.125,3.3,0.1,60058,1071,18.26074794
"1311",1024,5.125,3.3,0.1,70058,1249,18.25595935
"1313",1024,5.125,3.3,0.1,80058,1427,18.25236703
"1315",1024,5.125,3.3,0.9,58,1,17.65517241
"1317",1024,5.125,3.3,0.9,10058,20,2.036190097
"1319",1024,5.125,3.3,0.9,20058,40,2.042077974
"1321",1024,5.125,3.3,0.9,30058,60,2.044048174
"1323",1024,5.125,3.3,0.9,40058,80,2.0450347
"1325",1024,5.125,3.3,0.9,50058,100,2.045627073
"1327",1024,5.125,3.3,0.9,60058,119,2.028971994
"1329",1024,5.125,3.3,0.9,70058,139,2.03168803
"1331",1024,5.125,3.3,0.9,80058,159,2.033725549
"1333",1024,5.125,3.3,1.7,58,1,17.65517241
"1335",1024,5.125,3.3,1.7,10058,11,1.119904554
"1337",1024,5.125,3.3,1.7,20058,22,1.123142886
"1339",1024,5.125,3.3,1.7,30058,32,1.090159026
"1341",1024,5.125,3.3,1.7,40058,42,1.073643217
"1343",1024,5.125,3.3,1.7,50058,53,1.084182348
"1345",1024,5.125,3.3,1.7,60058,63,1.074161644
"1347",1024,5.125,3.3,1.7,70058,74,1.081618088
"1349",1024,5.125,3.3,1.7,80058,84,1.074421045
"1351",1024,5.125,3.3,2.5,58,1,17.65517241
"1353",1024,5.125,3.3,2.5,10058,8,0.814476039
"1355",1024,5.125,3.3,2.5,20058,15,0.76577924
"1357",1024,5.125,3.3,2.5,30058,22,0.74948433
"1359",1024,5.125,3.3,2.5,40058,29,0.741325079
"1361",1024,5.125,3.3,2.5,50058,36,0.736425746
"1363",1024,5.125,3.3,2.5,60058,43,0.733157947
"1365",1024,5.125,3.3,2.5,70058,50,0.730823032
"1367",1024,5.125,3.3,2.5,80058,58,0.74186215
"1369",1024,5.125,3.3,3.3,58,1,17.65517241
"1371",1024,5.125,3.3,3.3,10058,6,0.610857029
"1373",1024,5.125,3.3,3.3,20058,11,0.561571443
"1375",1024,5.125,3.3,3.3,30058,17,0.579146983
"1377",1024,5.125,3.3,3.3,40058,22,0.562384542
"1379",1024,5.125,3.3,3.3,50058,28,0.57277558
"1381",1024,5.125,3.3,3.3,60058,33,0.562656099
"1383",1024,5.125,3.3,3.3,70058,38,0.555425505
"1385",1024,5.125,3.3,3.3,80058,44,0.562791976
"1387",1024,5.125,3.3,4.1,58,1,17.65517241
"1389",1024,5.125,3.3,4.1,10058,5,0.509047524
"1391",1024,5.125,3.3,4.1,20058,9,0.459467544
"1393",1024,5.125,3.3,4.1,30058,14,0.476944574
"1395",1024,5.125,3.3,4.1,40058,18,0.460132807
"1397",1024,5.125,3.3,4.1,50058,22,0.450037956
"1399",1024,5.125,3.3,4.1,60058,27,0.46035499
"1401",1024,5.125,3.3,4.1,70058,31,0.45311028
"1403",1024,5.125,3.3,4.1,80058,35,0.447675435
"1405",1024,5.125,3.3,4.9,58,1,17.65517241
"1407",1024,5.125,3.3,4.9,10058,4,0.407238019
"1409",1024,5.125,3.3,4.9,20058,8,0.408415595
"1411",1024,5.125,3.3,4.9,30058,11,0.374742165
"1413",1024,5.125,3.3,4.9,40058,15,0.383444006
"1415",1024,5.125,3.3,4.9,50058,19,0.388669144
"1417",1024,5.125,3.3,4.9,60058,22,0.375104066
"1419",1024,5.125,3.3,4.9,70058,26,0.380027977
"1421",1024,5.125,3.3,4.9,80058,30,0.383721802
"1423",1024,5.125,3.3,5.7,58,1,17.65517241
"1425",1024,5.125,3.3,5.7,10058,4,0.407238019
"1427",1024,5.125,3.3,5.7,20058,7,0.357363645
"1429",1024,5.125,3.3,5.7,30058,10,0.340674696
"1431",1024,5.125,3.3,5.7,40058,13,0.332318139
"1433",1024,5.125,3.3,5.7,50058,16,0.327300332
"1435",1024,5.125,3.3,5.7,60058,19,0.323953512
"1437",1024,5.125,3.3,5.7,70058,22,0.321562134
"1439",1024,5.125,3.3,5.7,80058,26,0.332558895
"1441",1024,5.125,4.1,0.1,58,1,17.65517241
"1443",1024,5.125,4.1,0.1,10058,101,10.28275999
"1445",1024,5.125,4.1,0.1,20058,201,10.26144182
"1447",1024,5.125,4.1,0.1,30058,301,10.25430834
"1449",1024,5.125,4.1,0.1,40058,401,10.25073643
"1451",1024,5.125,4.1,0.1,50058,502,10.2690479
"1453",1024,5.125,4.1,0.1,60058,602,10.26421126
"1455",1024,5.125,4.1,0.1,70058,702,10.26075537
"1457",1024,5.125,4.1,0.1,80058,802,10.25816283
"1459",1024,5.125,4.1,0.9,58,1,17.65517241
"1461",1024,5.125,4.1,0.9,10058,12,1.221714058
"1463",1024,5.125,4.1,0.9,20058,23,1.174194835
"1465",1024,5.125,4.1,0.9,30058,34,1.158293965
"1467",1024,5.125,4.1,0.9,40058,45,1.150332019
"1469",1024,5.125,4.1,0.9,50058,56,1.145551161
"1471",1024,5.125,4.1,0.9,60058,67,1.142362383
"1473",1024,5.125,4.1,0.9,70058,78,1.14008393
"1475",1024,5.125,4.1,0.9,80058,90,1.151165405
"1477",1024,5.125,4.1,1.7,58,1,17.65517241
"1479",1024,5.125,4.1,1.7,10058,6,0.610857029
"1481",1024,5.125,4.1,1.7,20058,12,0.612623392
"1483",1024,5.125,4.1,1.7,30058,18,0.613214452
"1485",1024,5.125,4.1,1.7,40058,24,0.61351041
"1487",1024,5.125,4.1,1.7,50058,30,0.613688122
"1489",1024,5.125,4.1,1.7,60058,36,0.613806654
"1491",1024,5.125,4.1,1.7,70058,42,0.613891347
"1493",1024,5.125,4.1,1.7,80058,48,0.613954883
"1495",1024,5.125,4.1,2.5,58,1,17.65517241
"1497",1024,5.125,4.1,2.5,10058,5,0.509047524
"1499",1024,5.125,4.1,2.5,20058,9,0.459467544
"1501",1024,5.125,4.1,2.5,30058,13,0.442877104
"1503",1024,5.125,4.1,2.5,40058,17,0.434569874
"1505",1024,5.125,4.1,2.5,50058,21,0.429581685
"1507",1024,5.125,4.1,2.5,60058,25,0.426254621
"1509",1024,5.125,4.1,2.5,70058,29,0.423877359
"1511",1024,5.125,4.1,2.5,80058,33,0.422093982
"1513",1024,5.125,4.1,3.3,58,1,17.65517241
"1515",1024,5.125,4.1,3.3,10058,4,0.407238019
"1517",1024,5.125,4.1,3.3,20058,7,0.357363645
"1519",1024,5.125,4.1,3.3,30058,10,0.340674696
"1521",1024,5.125,4.1,3.3,40058,13,0.332318139
"1523",1024,5.125,4.1,3.3,50058,16,0.327300332
"1525",1024,5.125,4.1,3.3,60058,19,0.323953512
"1527",1024,5.125,4.1,3.3,70058,22,0.321562134
"1529",1024,5.125,4.1,3.3,80058,25,0.319768168
"1531",1024,5.125,4.1,4.1,58,1,17.65517241
"1533",1024,5.125,4.1,4.1,10058,3,0.305428515
"1535",1024,5.125,4.1,4.1,20058,5,0.255259747
"1537",1024,5.125,4.1,4.1,30058,8,0.272539756
"1539",1024,5.125,4.1,4.1,40058,10,0.255629337
"1541",1024,5.125,4.1,4.1,50058,13,0.265931519
"1543",1024,5.125,4.1,4.1,60058,15,0.255752772
"1545",1024,5.125,4.1,4.1,70058,18,0.263096292
"1547",1024,5.125,4.1,4.1,80058,20,0.255814534
"1549",1024,5.125,4.1,4.9,58,1,17.65517241
"1551",1024,5.125,4.1,4.9,10058,3,0.305428515
"1553",1024,5.125,4.1,4.9,20058,5,0.255259747
"1555",1024,5.125,4.1,4.9,30058,7,0.238472287
"1557",1024,5.125,4.1,4.9,40058,9,0.230066404
"1559",1024,5.125,4.1,4.9,50058,11,0.225018978
"1561",1024,5.125,4.1,4.9,60058,13,0.221652403
"1563",1024,5.125,4.1,4.9,70058,15,0.21924691
"1565",1024,5.125,4.1,4.9,80058,17,0.217442354
"1567",1024,5.125,4.1,5.7,58,1,17.65517241
"1569",1024,5.125,4.1,5.7,10058,2,0.20361901
"1571",1024,5.125,4.1,5.7,20058,4,0.204207797
"1573",1024,5.125,4.1,5.7,30058,6,0.204404817
"1575",1024,5.125,4.1,5.7,40058,8,0.20450347
"1577",1024,5.125,4.1,5.7,50058,9,0.184106437
"1579",1024,5.125,4.1,5.7,60058,11,0.187552033
"1581",1024,5.125,4.1,5.7,70058,13,0.190013988
"1583",1024,5.125,4.1,5.7,80058,15,0.191860901
"1585",1024,5.125,4.9,0.1,58,1,17.65517241
"1587",1024,5.125,4.9,0.1,10058,23,2.341618612
"1589",1024,5.125,4.9,0.1,20058,45,2.297337721
"1591",1024,5.125,4.9,0.1,30058,67,2.28252046
"1593",1024,5.125,4.9,0.1,40058,89,2.275101103
"1595",1024,5.125,4.9,0.1,50058,110,2.25018978
"1597",1024,5.125,4.9,0.1,60058,132,2.250624396
"1599",1024,5.125,4.9,0.1,70058,154,2.25093494
"1601",1024,5.125,4.9,0.1,80058,176,2.251167903
"1603",1024,5.125,4.9,0.9,58,1,17.65517241
"1605",1024,5.125,4.9,0.9,10058,3,0.305428515
"1607",1024,5.125,4.9,0.9,20058,5,0.255259747
"1609",1024,5.125,4.9,0.9,30058,8,0.272539756
"1611",1024,5.125,4.9,0.9,40058,10,0.255629337
"1613",1024,5.125,4.9,0.9,50058,13,0.265931519
"1615",1024,5.125,4.9,0.9,60058,15,0.255752772
"1617",1024,5.125,4.9,0.9,70058,18,0.263096292
"1619",1024,5.125,4.9,0.9,80058,20,0.255814534
"1621",1024,5.125,4.9,1.7,58,1,17.65517241
"1623",1024,5.125,4.9,1.7,10058,2,0.20361901
"1625",1024,5.125,4.9,1.7,20058,3,0.153155848
"1627",1024,5.125,4.9,1.7,30058,4,0.136269878
"1629",1024,5.125,4.9,1.7,40058,6,0.153377602
"1631",1024,5.125,4.9,1.7,50058,7,0.143193895
"1633",1024,5.125,4.9,1.7,60058,8,0.136401479
"1635",1024,5.125,4.9,1.7,70058,10,0.146164606
"1637",1024,5.125,4.9,1.7,80058,11,0.140697994
"1639",1024,5.125,4.9,2.5,58,1,17.65517241
"1641",1024,5.125,4.9,2.5,10058,1,0.101809505
"1643",1024,5.125,4.9,2.5,20058,2,0.102103899
"1645",1024,5.125,4.9,2.5,30058,3,0.102202409
"1647",1024,5.125,4.9,2.5,40058,4,0.102251735
"1649",1024,5.125,4.9,2.5,50058,5,0.102281354
"1651",1024,5.125,4.9,2.5,60058,6,0.102301109
"1653",1024,5.125,4.9,2.5,70058,7,0.102315225
"1655",1024,5.125,4.9,2.5,80058,8,0.102325814
"1657",1024,5.125,4.9,3.3,58,1,17.65517241
"1659",1024,5.125,4.9,3.3,10058,1,0.101809505
"1661",1024,5.125,4.9,3.3,20058,2,0.102103899
"1663",1024,5.125,4.9,3.3,30058,3,0.102202409
"1665",1024,5.125,4.9,3.3,40058,3,0.076688801
"1667",1024,5.125,4.9,3.3,50058,4,0.081825083
"1669",1024,5.125,4.9,3.3,60058,4,0.068200739
"1671",1024,5.125,4.9,3.3,70058,5,0.073082303
"1673",1024,5.125,4.9,3.3,80058,6,0.07674436
"1675",1024,5.125,4.9,4.1,58,1,17.65517241
"1677",1024,5.125,4.9,4.1,10058,1,0.101809505
"1679",1024,5.125,4.9,4.1,20058,2,0.102103899
"1681",1024,5.125,4.9,4.1,30058,2,0.068134939
"1683",1024,5.125,4.9,4.1,40058,3,0.076688801
"1685",1024,5.125,4.9,4.1,50058,3,0.061368812
"1687",1024,5.125,4.9,4.1,60058,4,0.068200739
"1689",1024,5.125,4.9,4.1,70058,4,0.058465843
"1691",1024,5.125,4.9,4.1,80058,5,0.063953634
"1693",1024,5.125,4.9,4.9,58,1,17.65517241
"1695",1024,5.125,4.9,4.9,10058,1,0.101809505
"1697",1024,5.125,4.9,4.9,20058,1,0.051051949
"1699",1024,5.125,4.9,4.9,30058,2,0.068134939
"1701",1024,5.125,4.9,4.9,40058,2,0.051125867
"1703",1024,5.125,4.9,4.9,50058,3,0.061368812
"1705",1024,5.125,4.9,4.9,60058,3,0.051150554
"1707",1024,5.125,4.9,4.9,70058,4,0.058465843
"1709",1024,5.125,4.9,4.9,80058,4,0.051162907
"1711",1024,5.125,4.9,5.7,58,1,17.65517241
"1713",1024,5.125,4.9,5.7,10058,1,0.101809505
"1715",1024,5.125,4.9,5.7,20058,1,0.051051949
"1717",1024,5.125,4.9,5.7,30058,2,0.068134939
"1719",1024,5.125,4.9,5.7,40058,2,0.051125867
"1721",1024,5.125,4.9,5.7,50058,2,0.040912541
"1723",1024,5.125,4.9,5.7,60058,3,0.051150554
"1725",1024,5.125,4.9,5.7,70058,3,0.043849382
"1727",1024,5.125,4.9,5.7,80058,4,0.051162907
"1729",1024,7.625,0.1,0.1,58,5,88.27586207
"1731",1024,7.625,0.1,0.1,10058,740,75.33903361
"1733",1024,7.625,0.1,0.1,20058,1474,75.25057334
"1735",1024,7.625,0.1,0.1,30058,2209,75.25504026
"1737",1024,7.625,0.1,0.1,40058,2944,75.25727695
"1739",1024,7.625,0.1,0.1,50058,3679,75.25862
"1741",1024,7.625,0.1,0.1,60058,4414,75.2595158
"1743",1024,7.625,0.1,0.1,70058,5149,75.26015587
"1745",1024,7.625,0.1,0.1,80058,5884,75.26063604
"1747",1024,7.625,0.1,0.9,58,1,17.65517241
"1749",1024,7.625,0.1,0.9,10058,83,8.450188904
"1751",1024,7.625,0.1,0.9,20058,164,8.372519693
"1753",1024,7.625,0.1,0.9,30058,246,8.380597511
"1755",1024,7.625,0.1,0.9,40058,328,8.384642269
"1757",1024,7.625,0.1,0.9,50058,409,8.366614727
"1759",1024,7.625,0.1,0.9,60058,491,8.371640747
"1761",1024,7.625,0.1,0.9,70058,573,8.375231951
"1763",1024,7.625,0.1,0.9,80058,654,8.365135277
"1765",1024,7.625,0.1,1.7,58,1,17.65517241
"1767",1024,7.625,0.1,1.7,10058,44,4.479618214
"1769",1024,7.625,0.1,1.7,20058,87,4.441519593
"1771",1024,7.625,0.1,1.7,30058,130,4.428771043
"1773",1024,7.625,0.1,1.7,40058,174,4.447950472
"1775",1024,7.625,0.1,1.7,50058,217,4.439010748
"1777",1024,7.625,0.1,1.7,60058,260,4.433048054
"1779",1024,7.625,0.1,1.7,70058,303,4.428787576
"1781",1024,7.625,0.1,1.7,80058,347,4.438382173
"1783",1024,7.625,0.1,2.5,58,1,17.65517241
"1785",1024,7.625,0.1,2.5,10058,30,3.054285146
"1787",1024,7.625,0.1,2.5,20058,59,3.012065011
"1789",1024,7.625,0.1,2.5,30058,89,3.032004791
"1791",1024,7.625,0.1,2.5,40058,118,3.016426182
"1793",1024,7.625,0.1,2.5,50058,148,3.027528067
"1795",1024,7.625,0.1,2.5,60058,177,3.017882713
"1797",1024,7.625,0.1,2.5,70058,206,3.010990893
"1799",1024,7.625,0.1,2.5,80058,236,3.018611507
"1801",1024,7.625,0.1,3.3,58,1,17.65517241
"1803",1024,7.625,0.1,3.3,10058,23,2.341618612
"1805",1024,7.625,0.1,3.3,20058,45,2.297337721
"1807",1024,7.625,0.1,3.3,30058,67,2.28252046
"1809",1024,7.625,0.1,3.3,40058,90,2.300664037
"1811",1024,7.625,0.1,3.3,50058,112,2.291102321
"1813",1024,7.625,0.1,3.3,60058,134,2.284724766
"1815",1024,7.625,0.1,3.3,70058,157,2.294784322
"1817",1024,7.625,0.1,3.3,80058,179,2.289540083
"1819",1024,7.625,0.1,4.1,58,1,17.65517241
"1821",1024,7.625,0.1,4.1,10058,19,1.934380593
"1823",1024,7.625,0.1,4.1,20058,36,1.837870176
"1825",1024,7.625,0.1,4.1,30058,54,1.839643356
"1827",1024,7.625,0.1,4.1,40058,72,1.84053123
"1829",1024,7.625,0.1,4.1,50058,90,1.841064365
"1831",1024,7.625,0.1,4.1,60058,108,1.841419961
"1833",1024,7.625,0.1,4.1,70058,126,1.841674042
"1835",1024,7.625,0.1,4.1,80058,144,1.841864648
"1837",1024,7.625,0.1,4.9,58,1,17.65517241
"1839",1024,7.625,0.1,4.9,10058,16,1.628952078
"1841",1024,7.625,0.1,4.9,20058,31,1.58261043
"1843",1024,7.625,0.1,4.9,30058,46,1.5671036
"1845",1024,7.625,0.1,4.9,40058,61,1.559338959
