"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"946",1024,5.125,0.9,3.3,40058,40,1.02251735
"948",1024,5.125,0.9,3.3,50058,50,1.022813536
"950",1024,5.125,0.9,3.3,60058,59,1.005960904
"952",1024,5.125,0.9,3.3,70058,69,1.008535785
"954",1024,5.125,0.9,3.3,80058,79,1.010467411
"956",1024,5.125,0.9,4.1,58,1,17.65517241
"958",1024,5.125,0.9,4.1,10058,9,0.916285544
"960",1024,5.125,0.9,4.1,20058,17,0.867883139
"962",1024,5.125,0.9,4.1,30058,25,0.851686739
"964",1024,5.125,0.9,4.1,40058,34,0.869139747
"966",1024,5.125,0.9,4.1,50058,42,0.85916337
"968",1024,5.125,0.9,4.1,60058,50,0.852509241
"970",1024,5.125,0.9,4.1,70058,58,0.847754718
"972",1024,5.125,0.9,4.1,80058,67,0.85697869
"974",1024,5.125,0.9,4.9,58,1,17.65517241
"976",1024,5.125,0.9,4.9,10058,8,0.814476039
"978",1024,5.125,0.9,4.9,20058,15,0.76577924
"980",1024,5.125,0.9,4.9,30058,22,0.74948433
"982",1024,5.125,0.9,4.9,40058,29,0.741325079
"984",1024,5.125,0.9,4.9,50058,36,0.736425746
"986",1024,5.125,0.9,4.9,60058,43,0.733157947
"988",1024,5.125,0.9,4.9,70058,50,0.730823032
"990",1024,5.125,0.9,4.9,80058,57,0.729071423
"992",1024,5.125,0.9,5.7,58,1,17.65517241
"994",1024,5.125,0.9,5.7,10058,7,0.712666534
"996",1024,5.125,0.9,5.7,20058,13,0.663675342
"998",1024,5.125,0.9,5.7,30058,19,0.647281922
"1000",1024,5.125,0.9,5.7,40058,26,0.664636277
"1002",1024,5.125,0.9,5.7,50058,32,0.654600663
"1004",1024,5.125,0.9,5.7,60058,38,0.647907023
"1006",1024,5.125,0.9,5.7,70058,44,0.643124268
"1008",1024,5.125,0.9,5.7,80058,51,0.652327063
"1010",1024,5.125,1.7,0.1,58,1,17.65517241
"1012",1024,5.125,1.7,0.1,10058,19,1.934380593
"1014",1024,5.125,1.7,0.1,20058,38,1.939974075
"1016",1024,5.125,1.7,0.1,30058,56,1.907778295
"1018",1024,5.125,1.7,0.1,40058,75,1.917220031
"1020",1024,5.125,1.7,0.1,50058,94,1.922889448
"1022",1024,5.125,1.7,0.1,60058,112,1.9096207
"1024",1024,5.125,1.7,0.1,70058,131,1.914756345
"1026",1024,5.125,1.7,0.1,80058,149,1.905818282
"1028",1024,5.125,1.7,0.9,58,1,17.65517241
"1030",1024,5.125,1.7,0.9,10058,13,1.323523563
"1032",1024,5.125,1.7,0.9,20058,26,1.327350683
"1034",1024,5.125,1.7,0.9,30058,39,1.328631313
"1036",1024,5.125,1.7,0.9,40058,52,1.329272555
"1038",1024,5.125,1.7,0.9,50058,65,1.329657597
"1040",1024,5.125,1.7,0.9,60058,78,1.329914416
"1042",1024,5.125,1.7,0.9,70058,91,1.330097919
"1044",1024,5.125,1.7,0.9,80058,103,1.317444852
"1046",1024,5.125,1.7,1.7,58,1,17.65517241
"1048",1024,5.125,1.7,1.7,10058,10,1.018095049
"1050",1024,5.125,1.7,1.7,20058,20,1.021038987
"1052",1024,5.125,1.7,1.7,30058,30,1.022024087
"1054",1024,5.125,1.7,1.7,40058,40,1.02251735
"1056",1024,5.125,1.7,1.7,50058,50,1.022813536
"1058",1024,5.125,1.7,1.7,60058,60,1.023011089
"1060",1024,5.125,1.7,1.7,70058,69,1.008535785
"1062",1024,5.125,1.7,1.7,80058,79,1.010467411
"1064",1024,5.125,1.7,2.5,58,1,17.65517241
"1066",1024,5.125,1.7,2.5,10058,9,0.916285544
"1068",1024,5.125,1.7,2.5,20058,16,0.81683119
"1070",1024,5.125,1.7,2.5,30058,24,0.817619269
"1072",1024,5.125,1.7,2.5,40058,32,0.81801388
"1074",1024,5.125,1.7,2.5,50058,40,0.818250829
"1076",1024,5.125,1.7,2.5,60058,48,0.818408871
"1078",1024,5.125,1.7,2.5,70058,56,0.818521796
"1080",1024,5.125,1.7,2.5,80058,64,0.81860651
"1082",1024,5.125,1.7,3.3,58,1,17.65517241
"1084",1024,5.125,1.7,3.3,10058,7,0.712666534
"1086",1024,5.125,1.7,3.3,20058,14,0.714727291
"1088",1024,5.125,1.7,3.3,30058,21,0.715416861
"1090",1024,5.125,1.7,3.3,40058,27,0.690199211
"1092",1024,5.125,1.7,3.3,50058,34,0.695513205
"1094",1024,5.125,1.7,3.3,60058,41,0.699057578
"1096",1024,5.125,1.7,3.3,70058,47,0.68697365
"1098",1024,5.125,1.7,3.3,80058,54,0.690699243
"1100",1024,5.125,1.7,4.1,58,1,17.65517241
"1102",1024,5.125,1.7,4.1,10058,6,0.610857029
"1104",1024,5.125,1.7,4.1,20058,12,0.612623392
"1106",1024,5.125,1.7,4.1,30058,18,0.613214452
"1108",1024,5.125,1.7,4.1,40058,24,0.61351041
"1110",1024,5.125,1.7,4.1,50058,29,0.593231851
"1112",1024,5.125,1.7,4.1,60058,35,0.596756469
"1114",1024,5.125,1.7,4.1,70058,41,0.599274887
"1116",1024,5.125,1.7,4.1,80058,47,0.601164156
"1118",1024,5.125,1.7,4.9,58,1,17.65517241
"1120",1024,5.125,1.7,4.9,10058,6,0.610857029
"1122",1024,5.125,1.7,4.9,20058,11,0.561571443
"1124",1024,5.125,1.7,4.9,30058,16,0.545079513
"1126",1024,5.125,1.7,4.9,40058,21,0.536821609
"1128",1024,5.125,1.7,4.9,50058,26,0.531863039
"1130",1024,5.125,1.7,4.9,60058,31,0.528555729
"1132",1024,5.125,1.7,4.9,70058,36,0.526192583
"1134",1024,5.125,1.7,4.9,80058,41,0.524419796
"1136",1024,5.125,1.7,5.7,58,1,17.65517241
"1138",1024,5.125,1.7,5.7,10058,5,0.509047524
"1140",1024,5.125,1.7,5.7,20058,10,0.510519493
"1142",1024,5.125,1.7,5.7,30058,14,0.476944574
"1144",1024,5.125,1.7,5.7,40058,19,0.485695741
"1146",1024,5.125,1.7,5.7,50058,23,0.470494227
"1148",1024,5.125,1.7,5.7,60058,28,0.477405175
"1150",1024,5.125,1.7,5.7,70058,32,0.467726741
"1152",1024,5.125,1.7,5.7,80058,37,0.473256889
"1154",1024,5.125,2.5,0.1,58,1,17.65517241
"1156",1024,5.125,2.5,0.1,10058,10,1.018095049
"1158",1024,5.125,2.5,0.1,20058,20,1.021038987
"1160",1024,5.125,2.5,0.1,30058,30,1.022024087
"1162",1024,5.125,2.5,0.1,40058,40,1.02251735
"1164",1024,5.125,2.5,0.1,50058,50,1.022813536
"1166",1024,5.125,2.5,0.1,60058,60,1.023011089
"1168",1024,5.125,2.5,0.1,70058,70,1.023152245
"1170",1024,5.125,2.5,0.1,80058,79,1.010467411
"1172",1024,5.125,2.5,0.9,58,1,17.65517241
"1174",1024,5.125,2.5,0.9,10058,8,0.814476039
"1176",1024,5.125,2.5,0.9,20058,16,0.81683119
"1178",1024,5.125,2.5,0.9,30058,23,0.7835518
"1180",1024,5.125,2.5,0.9,40058,31,0.792450946
"1182",1024,5.125,2.5,0.9,50058,38,0.777338288
"1184",1024,5.125,2.5,0.9,60058,46,0.784308502
"1186",1024,5.125,2.5,0.9,70058,53,0.774672414
"1188",1024,5.125,2.5,0.9,80058,61,0.78023433
"1190",1024,5.125,2.5,1.7,58,1,17.65517241
"1192",1024,5.125,2.5,1.7,10058,7,0.712666534
"1194",1024,5.125,2.5,1.7,20058,13,0.663675342
"1196",1024,5.125,2.5,1.7,30058,19,0.647281922
"1198",1024,5.125,2.5,1.7,40058,25,0.639073344
"1200",1024,5.125,2.5,1.7,50058,31,0.634144393
"1202",1024,5.125,2.5,1.7,60058,37,0.630856838
"1204",1024,5.125,2.5,1.7,70058,43,0.628507808
"1206",1024,5.125,2.5,1.7,80058,49,0.626745609
"1208",1024,5.125,2.5,2.5,58,1,17.65517241
"1210",1024,5.125,2.5,2.5,10058,6,0.610857029
"1212",1024,5.125,2.5,2.5,20058,11,0.561571443
"1214",1024,5.125,2.5,2.5,30058,16,0.545079513
"1216",1024,5.125,2.5,2.5,40058,21,0.536821609
"1218",1024,5.125,2.5,2.5,50058,26,0.531863039
"1220",1024,5.125,2.5,2.5,60058,31,0.528555729
"1222",1024,5.125,2.5,2.5,70058,36,0.526192583
"1224",1024,5.125,2.5,2.5,80058,42,0.537210522
"1226",1024,5.125,2.5,3.3,58,1,17.65517241
"1228",1024,5.125,2.5,3.3,10058,5,0.509047524
"1230",1024,5.125,2.5,3.3,20058,9,0.459467544
"1232",1024,5.125,2.5,3.3,30058,14,0.476944574
"1234",1024,5.125,2.5,3.3,40058,18,0.460132807
"1236",1024,5.125,2.5,3.3,50058,23,0.470494227
"1238",1024,5.125,2.5,3.3,60058,27,0.46035499
"1240",1024,5.125,2.5,3.3,70058,31,0.45311028
"1242",1024,5.125,2.5,3.3,80058,36,0.460466162
"1244",1024,5.125,2.5,4.1,58,1,17.65517241
"1246",1024,5.125,2.5,4.1,10058,4,0.407238019
"1248",1024,5.125,2.5,4.1,20058,8,0.408415595
"1250",1024,5.125,2.5,4.1,30058,12,0.408809635
"1252",1024,5.125,2.5,4.1,40058,16,0.40900694
"1254",1024,5.125,2.5,4.1,50058,20,0.409125415
"1256",1024,5.125,2.5,4.1,60058,24,0.409204436
"1258",1024,5.125,2.5,4.1,70058,28,0.409260898
"1260",1024,5.125,2.5,4.1,80058,32,0.409303255
"1262",1024,5.125,2.5,4.9,58,1,17.65517241
"1264",1024,5.125,2.5,4.9,10058,4,0.407238019
"1266",1024,5.125,2.5,4.9,20058,7,0.357363645
"1268",1024,5.125,2.5,4.9,30058,11,0.374742165
"1270",1024,5.125,2.5,4.9,40058,14,0.357881072
"1272",1024,5.125,2.5,4.9,50058,18,0.368212873
"1274",1024,5.125,2.5,4.9,60058,21,0.358053881
"1276",1024,5.125,2.5,4.9,70058,25,0.365411516
"1278",1024,5.125,2.5,4.9,80058,28,0.358140348
"1280",1024,5.125,2.5,5.7,58,1,17.65517241
"1282",1024,5.125,2.5,5.7,10058,4,0.407238019
"1284",1024,5.125,2.5,5.7,20058,7,0.357363645
"1286",1024,5.125,2.5,5.7,30058,10,0.340674696
"1288",1024,5.125,2.5,5.7,40058,13,0.332318139
"1290",1024,5.125,2.5,5.7,50058,16,0.327300332
"1292",1024,5.125,2.5,5.7,60058,19,0.323953512
"1294",1024,5.125,2.5,5.7,70058,22,0.321562134
"1296",1024,5.125,2.5,5.7,80058,26,0.332558895
"1298",1024,5.125,3.3,0.1,58,1,17.65517241
"1300",1024,5.125,3.3,0.1,10058,6,0.610857029
"1302",1024,5.125,3.3,0.1,20058,11,0.561571443
"1304",1024,5.125,3.3,0.1,30058,16,0.545079513
"1306",1024,5.125,3.3,0.1,40058,21,0.536821609
"1308",1024,5.125,3.3,0.1,50058,27,0.55231931
"1310",1024,5.125,3.3,0.1,60058,32,0.545605914
"1312",1024,5.125,3.3,0.1,70058,37,0.540809044
"1314",1024,5.125,3.3,0.1,80058,42,0.537210522
"1316",1024,5.125,3.3,0.9,58,1,17.65517241
"1318",1024,5.125,3.3,0.9,10058,5,0.509047524
"1320",1024,5.125,3.3,0.9,20058,9,0.459467544
"1322",1024,5.125,3.3,0.9,30058,13,0.442877104
"1324",1024,5.125,3.3,0.9,40058,17,0.434569874
"1326",1024,5.125,3.3,0.9,50058,22,0.450037956
"1328",1024,5.125,3.3,0.9,60058,26,0.443304805
"1330",1024,5.125,3.3,0.9,70058,30,0.438493819
"1332",1024,5.125,3.3,0.9,80058,34,0.434884709
"1334",1024,5.125,3.3,1.7,58,1,17.65517241
"1336",1024,5.125,3.3,1.7,10058,4,0.407238019
"1338",1024,5.125,3.3,1.7,20058,8,0.408415595
"1340",1024,5.125,3.3,1.7,30058,11,0.374742165
"1342",1024,5.125,3.3,1.7,40058,15,0.383444006
"1344",1024,5.125,3.3,1.7,50058,18,0.368212873
"1346",1024,5.125,3.3,1.7,60058,22,0.375104066
"1348",1024,5.125,3.3,1.7,70058,25,0.365411516
"1350",1024,5.125,3.3,1.7,80058,29,0.370931075
"1352",1024,5.125,3.3,2.5,58,1,17.65517241
"1354",1024,5.125,3.3,2.5,10058,4,0.407238019
"1356",1024,5.125,3.3,2.5,20058,7,0.357363645
"1358",1024,5.125,3.3,2.5,30058,10,0.340674696
"1360",1024,5.125,3.3,2.5,40058,13,0.332318139
"1362",1024,5.125,3.3,2.5,50058,16,0.327300332
"1364",1024,5.125,3.3,2.5,60058,19,0.323953512
"1366",1024,5.125,3.3,2.5,70058,22,0.321562134
"1368",1024,5.125,3.3,2.5,80058,25,0.319768168
"1370",1024,5.125,3.3,3.3,58,1,17.65517241
"1372",1024,5.125,3.3,3.3,10058,3,0.305428515
"1374",1024,5.125,3.3,3.3,20058,6,0.306311696
"1376",1024,5.125,3.3,3.3,30058,9,0.306607226
"1378",1024,5.125,3.3,3.3,40058,11,0.281192271
"1380",1024,5.125,3.3,3.3,50058,14,0.28638779
"1382",1024,5.125,3.3,3.3,60058,17,0.289853142
"1384",1024,5.125,3.3,3.3,70058,19,0.277712752
"1386",1024,5.125,3.3,3.3,80058,22,0.281395988
"1388",1024,5.125,3.3,4.1,58,1,17.65517241
"1390",1024,5.125,3.3,4.1,10058,3,0.305428515
"1392",1024,5.125,3.3,4.1,20058,5,0.255259747
"1394",1024,5.125,3.3,4.1,30058,8,0.272539756
"1396",1024,5.125,3.3,4.1,40058,10,0.255629337
"1398",1024,5.125,3.3,4.1,50058,13,0.265931519
"1400",1024,5.125,3.3,4.1,60058,15,0.255752772
"1402",1024,5.125,3.3,4.1,70058,17,0.248479831
"1404",1024,5.125,3.3,4.1,80058,20,0.255814534
"1406",1024,5.125,3.3,4.9,58,1,17.65517241
"1408",1024,5.125,3.3,4.9,10058,3,0.305428515
"1410",1024,5.125,3.3,4.9,20058,5,0.255259747
"1412",1024,5.125,3.3,4.9,30058,7,0.238472287
"1414",1024,5.125,3.3,4.9,40058,9,0.230066404
"1416",1024,5.125,3.3,4.9,50058,11,0.225018978
"1418",1024,5.125,3.3,4.9,60058,14,0.238702587
"1420",1024,5.125,3.3,4.9,70058,16,0.23386337
"1422",1024,5.125,3.3,4.9,80058,18,0.230233081
"1424",1024,5.125,3.3,5.7,58,1,17.65517241
"1426",1024,5.125,3.3,5.7,10058,2,0.20361901
"1428",1024,5.125,3.3,5.7,20058,4,0.204207797
"1430",1024,5.125,3.3,5.7,30058,6,0.204404817
"1432",1024,5.125,3.3,5.7,40058,8,0.20450347
"1434",1024,5.125,3.3,5.7,50058,10,0.204562707
"1436",1024,5.125,3.3,5.7,60058,12,0.204602218
"1438",1024,5.125,3.3,5.7,70058,14,0.204630449
"1440",1024,5.125,3.3,5.7,80058,16,0.204651628
"1442",1024,5.125,4.1,0.1,58,1,17.65517241
"1444",1024,5.125,4.1,0.1,10058,3,0.305428515
"1446",1024,5.125,4.1,0.1,20058,5,0.255259747
"1448",1024,5.125,4.1,0.1,30058,8,0.272539756
"1450",1024,5.125,4.1,0.1,40058,10,0.255629337
"1452",1024,5.125,4.1,0.1,50058,12,0.245475249
"1454",1024,5.125,4.1,0.1,60058,15,0.255752772
"1456",1024,5.125,4.1,0.1,70058,17,0.248479831
"1458",1024,5.125,4.1,0.1,80058,20,0.255814534
"1460",1024,5.125,4.1,0.9,58,1,17.65517241
"1462",1024,5.125,4.1,0.9,10058,3,0.305428515
"1464",1024,5.125,4.1,0.9,20058,5,0.255259747
"1466",1024,5.125,4.1,0.9,30058,7,0.238472287
"1468",1024,5.125,4.1,0.9,40058,9,0.230066404
"1470",1024,5.125,4.1,0.9,50058,11,0.225018978
"1472",1024,5.125,4.1,0.9,60058,13,0.221652403
"1474",1024,5.125,4.1,0.9,70058,15,0.21924691
"1476",1024,5.125,4.1,0.9,80058,17,0.217442354
"1478",1024,5.125,4.1,1.7,58,1,17.65517241
"1480",1024,5.125,4.1,1.7,10058,2,0.20361901
"1482",1024,5.125,4.1,1.7,20058,4,0.204207797
"1484",1024,5.125,4.1,1.7,30058,6,0.204404817
"1486",1024,5.125,4.1,1.7,40058,7,0.178940536
"1488",1024,5.125,4.1,1.7,50058,9,0.184106437
"1490",1024,5.125,4.1,1.7,60058,11,0.187552033
"1492",1024,5.125,4.1,1.7,70058,13,0.190013988
"1494",1024,5.125,4.1,1.7,80058,14,0.179070174
"1496",1024,5.125,4.1,2.5,58,1,17.65517241
"1498",1024,5.125,4.1,2.5,10058,2,0.20361901
"1500",1024,5.125,4.1,2.5,20058,4,0.204207797
"1502",1024,5.125,4.1,2.5,30058,5,0.170337348
"1504",1024,5.125,4.1,2.5,40058,7,0.178940536
"1506",1024,5.125,4.1,2.5,50058,8,0.163650166
"1508",1024,5.125,4.1,2.5,60058,10,0.170501848
"1510",1024,5.125,4.1,2.5,70058,11,0.160781067
"1512",1024,5.125,4.1,2.5,80058,13,0.166279447
"1514",1024,5.125,4.1,3.3,58,1,17.65517241
"1516",1024,5.125,4.1,3.3,10058,2,0.20361901
"1518",1024,5.125,4.1,3.3,20058,3,0.153155848
"1520",1024,5.125,4.1,3.3,30058,5,0.170337348
"1522",1024,5.125,4.1,3.3,40058,6,0.153377602
"1524",1024,5.125,4.1,3.3,50058,7,0.143193895
"1526",1024,5.125,4.1,3.3,60058,9,0.153451663
"1528",1024,5.125,4.1,3.3,70058,10,0.146164606
"1530",1024,5.125,4.1,3.3,80058,11,0.140697994
"1532",1024,5.125,4.1,4.1,58,1,17.65517241
"1534",1024,5.125,4.1,4.1,10058,2,0.20361901
"1536",1024,5.125,4.1,4.1,20058,3,0.153155848
"1538",1024,5.125,4.1,4.1,30058,4,0.136269878
"1540",1024,5.125,4.1,4.1,40058,5,0.127814669
"1542",1024,5.125,4.1,4.1,50058,7,0.143193895
"1544",1024,5.125,4.1,4.1,60058,8,0.136401479
"1546",1024,5.125,4.1,4.1,70058,9,0.131548146
"1548",1024,5.125,4.1,4.1,80058,10,0.127907267
"1550",1024,5.125,4.1,4.9,58,1,17.65517241
"1552",1024,5.125,4.1,4.9,10058,2,0.20361901
"1554",1024,5.125,4.1,4.9,20058,3,0.153155848
"1556",1024,5.125,4.1,4.9,30058,4,0.136269878
"1558",1024,5.125,4.1,4.9,40058,5,0.127814669
"1560",1024,5.125,4.1,4.9,50058,6,0.122737624
"1562",1024,5.125,4.1,4.9,60058,7,0.119351294
"1564",1024,5.125,4.1,4.9,70058,8,0.116931685
"1566",1024,5.125,4.1,4.9,80058,9,0.115116541
"1568",1024,5.125,4.1,5.7,58,1,17.65517241
"1570",1024,5.125,4.1,5.7,10058,2,0.20361901
"1572",1024,5.125,4.1,5.7,20058,3,0.153155848
"1574",1024,5.125,4.1,5.7,30058,4,0.136269878
"1576",1024,5.125,4.1,5.7,40058,5,0.127814669
"1578",1024,5.125,4.1,5.7,50058,6,0.122737624
"1580",1024,5.125,4.1,5.7,60058,7,0.119351294
"1582",1024,5.125,4.1,5.7,70058,8,0.116931685
"1584",1024,5.125,4.1,5.7,80058,9,0.115116541
"1586",1024,5.125,4.9,0.1,58,1,17.65517241
"1588",1024,5.125,4.9,0.1,10058,1,0.101809505
"1590",1024,5.125,4.9,0.1,20058,1,0.051051949
"1592",1024,5.125,4.9,0.1,30058,2,0.068134939
"1594",1024,5.125,4.9,0.1,40058,2,0.051125867
"1596",1024,5.125,4.9,0.1,50058,3,0.061368812
"1598",1024,5.125,4.9,0.1,60058,3,0.051150554
"1600",1024,5.125,4.9,0.1,70058,4,0.058465843
"1602",1024,5.125,4.9,0.1,80058,4,0.051162907
"1604",1024,5.125,4.9,0.9,58,1,17.65517241
"1606",1024,5.125,4.9,0.9,10058,1,0.101809505
"1608",1024,5.125,4.9,0.9,20058,1,0.051051949
"1610",1024,5.125,4.9,0.9,30058,2,0.068134939
"1612",1024,5.125,4.9,0.9,40058,2,0.051125867
"1614",1024,5.125,4.9,0.9,50058,2,0.040912541
"1616",1024,5.125,4.9,0.9,60058,3,0.051150554
"1618",1024,5.125,4.9,0.9,70058,3,0.043849382
"1620",1024,5.125,4.9,0.9,80058,4,0.051162907
"1622",1024,5.125,4.9,1.7,58,1,17.65517241
"1624",1024,5.125,4.9,1.7,10058,1,0.101809505
"1626",1024,5.125,4.9,1.7,20058,1,0.051051949
"1628",1024,5.125,4.9,1.7,30058,2,0.068134939
"1630",1024,5.125,4.9,1.7,40058,2,0.051125867
"1632",1024,5.125,4.9,1.7,50058,2,0.040912541
"1634",1024,5.125,4.9,1.7,60058,2,0.03410037
"1636",1024,5.125,4.9,1.7,70058,3,0.043849382
"1638",1024,5.125,4.9,1.7,80058,3,0.03837218
"1640",1024,5.125,4.9,2.5,58,1,17.65517241
"1642",1024,5.125,4.9,2.5,10058,1,0.101809505
"1644",1024,5.125,4.9,2.5,20058,1,0.051051949
"1646",1024,5.125,4.9,2.5,30058,1,0.03406747
"1648",1024,5.125,4.9,2.5,40058,2,0.051125867
"1650",1024,5.125,4.9,2.5,50058,2,0.040912541
"1652",1024,5.125,4.9,2.5,60058,2,0.03410037
"1654",1024,5.125,4.9,2.5,70058,3,0.043849382
"1656",1024,5.125,4.9,2.5,80058,3,0.03837218
"1658",1024,5.125,4.9,3.3,58,1,17.65517241
"1660",1024,5.125,4.9,3.3,10058,1,0.101809505
"1662",1024,5.125,4.9,3.3,20058,1,0.051051949
"1664",1024,5.125,4.9,3.3,30058,1,0.03406747
"1666",1024,5.125,4.9,3.3,40058,2,0.051125867
"1668",1024,5.125,4.9,3.3,50058,2,0.040912541
"1670",1024,5.125,4.9,3.3,60058,2,0.03410037
"1672",1024,5.125,4.9,3.3,70058,2,0.029232921
"1674",1024,5.125,4.9,3.3,80058,3,0.03837218
"1676",1024,5.125,4.9,4.1,58,1,17.65517241
"1678",1024,5.125,4.9,4.1,10058,1,0.101809505
"1680",1024,5.125,4.9,4.1,20058,1,0.051051949
"1682",1024,5.125,4.9,4.1,30058,1,0.03406747
"1684",1024,5.125,4.9,4.1,40058,1,0.025562934
"1686",1024,5.125,4.9,4.1,50058,2,0.040912541
"1688",1024,5.125,4.9,4.1,60058,2,0.03410037
"1690",1024,5.125,4.9,4.1,70058,2,0.029232921
"1692",1024,5.125,4.9,4.1,80058,2,0.025581453
"1694",1024,5.125,4.9,4.9,58,1,17.65517241
"1696",1024,5.125,4.9,4.9,10058,1,0.101809505
"1698",1024,5.125,4.9,4.9,20058,1,0.051051949
"1700",1024,5.125,4.9,4.9,30058,1,0.03406747
"1702",1024,5.125,4.9,4.9,40058,1,0.025562934
"1704",1024,5.125,4.9,4.9,50058,2,0.040912541
"1706",1024,5.125,4.9,4.9,60058,2,0.03410037
"1708",1024,5.125,4.9,4.9,70058,2,0.029232921
"1710",1024,5.125,4.9,4.9,80058,2,0.025581453
"1712",1024,5.125,4.9,5.7,58,1,17.65517241
"1714",1024,5.125,4.9,5.7,10058,1,0.101809505
"1716",1024,5.125,4.9,5.7,20058,1,0.051051949
"1718",1024,5.125,4.9,5.7,30058,1,0.03406747
"1720",1024,5.125,4.9,5.7,40058,1,0.025562934
"1722",1024,5.125,4.9,5.7,50058,2,0.040912541
"1724",1024,5.125,4.9,5.7,60058,2,0.03410037
"1726",1024,5.125,4.9,5.7,70058,2,0.029232921
"1728",1024,5.125,4.9,5.7,80058,2,0.025581453
"1730",1024,7.625,0.1,0.1,58,3,52.96551724
"1732",1024,7.625,0.1,0.1,10058,370,37.6695168
"1734",1024,7.625,0.1,0.1,20058,737,37.62528667
"1736",1024,7.625,0.1,0.1,30058,1105,37.64455386
"1738",1024,7.625,0.1,0.1,40058,1472,37.62863847
"1740",1024,7.625,0.1,0.1,50058,1840,37.63953814
"1742",1024,7.625,0.1,0.1,60058,2207,37.6297579
"1744",1024,7.625,0.1,0.1,70058,2575,37.63738617
"1746",1024,7.625,0.1,0.1,80058,2942,37.63031802
"1748",1024,7.625,0.1,0.9,58,1,17.65517241
"1750",1024,7.625,0.1,0.9,10058,74,7.533903361
"1752",1024,7.625,0.1,0.9,20058,148,7.555688503
"1754",1024,7.625,0.1,0.9,30058,221,7.528910773
"1756",1024,7.625,0.1,0.9,40058,295,7.541065455
"1758",1024,7.625,0.1,0.9,50058,368,7.527907627
"1760",1024,7.625,0.1,0.9,60058,442,7.536181691
"1762",1024,7.625,0.1,0.9,70058,515,7.527477233
"1764",1024,7.625,0.1,0.9,80058,589,7.53373804
"1766",1024,7.625,0.1,1.7,58,1,17.65517241
"1768",1024,7.625,0.1,1.7,10058,42,4.275999205
"1770",1024,7.625,0.1,1.7,20058,82,4.186259846
"1772",1024,7.625,0.1,1.7,30058,123,4.190298756
"1774",1024,7.625,0.1,1.7,40058,164,4.192321134
"1776",1024,7.625,0.1,1.7,50058,205,4.193535499
"1778",1024,7.625,0.1,1.7,60058,246,4.194345466
"1780",1024,7.625,0.1,1.7,70058,287,4.194924206
"1782",1024,7.625,0.1,1.7,80058,327,4.182567638
"1784",1024,7.625,0.1,2.5,58,1,17.65517241
"1786",1024,7.625,0.1,2.5,10058,29,2.952475641
"1788",1024,7.625,0.1,2.5,20058,57,2.909961113
"1790",1024,7.625,0.1,2.5,30058,85,2.895734913
"1792",1024,7.625,0.1,2.5,40058,114,2.914174447
"1794",1024,7.625,0.1,2.5,50058,142,2.904790443
"1796",1024,7.625,0.1,2.5,60058,170,2.89853142
"1798",1024,7.625,0.1,2.5,70058,199,2.908675669
"1800",1024,7.625,0.1,2.5,80058,227,2.903494966
"1802",1024,7.625,0.1,3.3,58,1,17.65517241
"1804",1024,7.625,0.1,3.3,10058,22,2.239809107
"1806",1024,7.625,0.1,3.3,20058,44,2.246285771
"1808",1024,7.625,0.1,3.3,30058,65,2.214385521
"1810",1024,7.625,0.1,3.3,40058,87,2.223975236
"1812",1024,7.625,0.1,3.3,50058,109,2.229733509
"1814",1024,7.625,0.1,3.3,60058,130,2.216524027
"1816",1024,7.625,0.1,3.3,70058,152,2.221702018
"1818",1024,7.625,0.1,3.3,80058,174,2.22558645
"1820",1024,7.625,0.1,4.1,58,1,17.65517241
"1822",1024,7.625,0.1,4.1,10058,18,1.832571088
"1824",1024,7.625,0.1,4.1,20058,36,1.837870176
"1826",1024,7.625,0.1,4.1,30058,53,1.805575887
"1828",1024,7.625,0.1,4.1,40058,71,1.814968296
"1830",1024,7.625,0.1,4.1,50058,88,1.800151824
"1832",1024,7.625,0.1,4.1,60058,106,1.807319591
"1834",1024,7.625,0.1,4.1,70058,123,1.79782466
"1836",1024,7.625,0.1,4.1,80058,141,1.803492468
"1838",1024,7.625,0.1,4.9,58,1,17.65517241
"1840",1024,7.625,0.1,4.9,10058,15,1.527142573
"1842",1024,7.625,0.1,4.9,20058,30,1.53155848
"1844",1024,7.625,0.1,4.9,30058,45,1.53303613
"1846",1024,7.625,0.1,4.9,40058,59,1.508213091
"1848",1024,7.625,0.1,4.9,50058,74,1.513764034
"1850",1024,7.625,0.1,4.9,60058,89,1.517466449
"1852",1024,7.625,0.1,4.9,70058,103,1.505495447
"1854",1024,7.625,0.1,4.9,80058,118,1.509305753
"1856",1024,7.625,0.1,5.7,58,1,17.65517241
"1858",1024,7.625,0.1,5.7,10058,13,1.323523563
"1860",1024,7.625,0.1,5.7,20058,26,1.327350683
"1862",1024,7.625,0.1,5.7,30058,39,1.328631313
"1864",1024,7.625,0.1,5.7,40058,51,1.303709621
"1866",1024,7.625,0.1,5.7,50058,64,1.309201326
"1868",1024,7.625,0.1,5.7,60058,77,1.312864231
"1870",1024,7.625,0.1,5.7,70058,89,1.300864998
"1872",1024,7.625,0.1,5.7,80058,102,1.304654126
"1874",1024,7.625,0.9,0.1,58,1,17.65517241
"1876",1024,7.625,0.9,0.1,10058,67,6.821236826
